,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
2669,EOG,94.99,2019-02-26,548809949.4499999,EOG,67.72,2020-02-26,363719921.36
2670,EOG,60.59,2020-02-27,466329965.56,EOG,69.25,2021-02-26,640624686.5
2671,EOG,72.4,2021-02-25,417165397.2000001,EOG,111.24,2022-02-25,1124780122.08
2672,EPAC,26.1,2017-10-26,5808998.7,EPAC,23.23,2018-10-26,4012215.91
2673,EPAC,23.76,2018-10-29,4449654.0,EPAC,24.47,2019-10-29,4908314.95
2674,EPAC,24.47,2019-10-29,4908314.95,EPAC,18.36,2020-10-28,3381820.2
2675,EPAC,19.42,2020-10-26,3083235.72,EPAC,20.46,2021-10-26,3210603.66
2676,EPAM,116.37,2018-02-27,25092048.51,EPAM,159.5,2019-02-27,25692579.0
2677,EPAM,158.93,2019-02-26,50425946.120000005,EPAM,217.47,2020-02-26,104328187.92
2678,EPAM,224.02,2020-03-02,89629729.94,EPAM,384.13,2021-03-02,100807620.03
2679,EPAM,369.02,2021-02-25,94268004.1,EPAM,386.49,2022-02-25,646757390.37
2680,EPAY,29.05,2017-08-28,7357086.8,EPAY,64.95,2018-08-28,19370817.9
2681,EPAY,65.25,2018-08-29,21842046.0,EPAY,41.49,2019-08-29,6931443.87
2682,EPAY,41.49,2019-08-29,6931443.87,EPAY,48.33,2020-08-28,6787706.85
2683,EPAY,48.33,2020-08-28,6787706.85,EPAY,43.58,2021-08-30,9144522.14
2684,EPD,25.74,2018-02-28,209416058.28,EPD,28.0,2019-02-28,202734784.0
2685,EPD,27.74,2019-03-01,113964685.84,EPD,23.7,2020-03-02,289280517.3
2686,EPD,22.29,2020-02-28,416082325.59,EPD,21.75,2021-03-01,287225823.75
2687,EPD,21.75,2021-03-01,287225823.75,EPD,24.5,2022-03-01,176976117.5
2688,EPE,1.76,2018-03-02,2231628.96,EPE,0.62,2019-03-04,441205.64
2689,EPM,7.0,2017-09-15,1455573.0,EPM,10.65,2018-09-17,2189671.95
2690,EPM,10.0,2018-09-10,2132760.0,EPM,6.17,2019-09-10,1146700.67
2691,EPM,6.26,2019-09-13,1271299.5799999998,EPM,2.4,2020-09-14,226699.2
2692,EPM,2.6,2020-09-10,347302.8,EPM,4.64,2021-09-10,237670.08
2693,EPR,67.45,2020-02-25,99518293.1,EPR,46.9,2021-02-24,60212424.3
2694,EPR,41.85,2021-01-28,78472056.15,EPR,42.13,2022-01-28,24558335.34
2695,EPRT,16.0,2019-02-08,1972416.0,EPRT,28.97,2020-02-10,14115313.83
2696,EPRT,24.03,2020-03-02,67877949.51,EPRT,23.54,2021-03-02,18408303.54
2697,EPRT,23.46,2021-02-24,43666027.620000005,EPRT,24.24,2022-02-24,40130047.2
2698,EPZM,18.85,2018-03-13,19416744.1,EPZM,12.75,2019-03-13,4731512.25
2699,EPZM,12.76,2019-02-26,21004516.72,EPZM,21.67,2020-02-26,22495908.71
2700,EPZM,21.0,2020-02-27,17360868.0,EPZM,9.72,2021-02-26,11270991.24
2701,EPZM,10.24,2021-02-23,15197429.76,EPZM,1.55,2022-02-23,2974888.65
2702,EQ,7.24,2019-02-12,148144.88,EQ,4.99,2020-02-12,78482.72
2703,EQ,2.91,2020-03-26,20899.620000000003,EQ,6.83,2021-03-26,693627.48
2704,EQ,7.69,2021-03-24,1518390.5,EQ,3.52,2022-03-24,330887.04
2705,EQIX,396.68,2018-02-26,179580209.44,EQIX,428.08,2019-02-26,180794022.96
2706,EQIX,427.98,2019-02-22,146260453.08,EQIX,648.18,2020-02-24,352104339.6
2707,EQIX,651.96,2020-02-21,394373863.8,EQIX,677.69,2021-02-22,548823858.0500001
2708,EQIX,694.73,2021-02-19,505272960.62,EQIX,679.0,2022-02-22,361205593.0
2709,EQM,68.54,2018-02-15,57979836.580000006,EQM,42.23,2019-02-15,52236229.58
2710,EQM,42.87,2019-02-14,41295556.38,EQM,21.58,2020-02-14,34337923.36
2711,EQR,56.06,2018-02-22,112958601.54,EQR,74.0,2019-02-22,103255974.0
2712,EQR,72.28,2019-02-21,107525029.04,EQR,86.18,2020-02-21,130770997.06000002
2713,EQR,85.4,2020-02-20,87431580.60000001,EQR,66.61,2021-02-19,146088718.95
2714,EQR,66.55,2021-02-18,79993698.95,EQR,84.75,2022-02-18,290986667.25
2715,EQT,26.73,2018-02-15,531403279.11,EQT,18.32,2019-02-15,107328819.2
2716,EQT,21.0,2019-04-29,81908547.0,EQT,13.9,2020-04-28,127321803.8
2717,EQT,4.92,2020-02-27,107373219.0,EQT,18.09,2021-02-26,87845781.69
2718,EQT,18.06,2021-02-17,165147701.45999998,EQT,23.43,2022-02-17,250922835.24
2719,ERII,7.15,2018-03-08,6693064.95,ERII,8.1,2019-03-08,8463447.0
2720,ERII,7.95,2019-03-07,3781592.4,ERII,10.04,2020-03-06,5667228.6
2721,ERII,10.04,2020-03-06,5667228.6,ERII,16.53,2021-03-08,7149836.61
2722,ERII,19.39,2021-03-12,18779525.24,ERII,19.19,2022-03-14,6034007.65
2723,ES,59.39,2018-02-26,100606838.17,ES,69.5,2019-02-26,182301697.0
2724,ES,69.5,2019-02-26,182301697.0,ES,93.44,2020-02-26,212805862.4
2725,ES,93.41,2020-02-27,214397060.66,ES,80.97,2021-02-26,189518301.03
2726,ES,83.98,2021-02-17,141119068.22,ES,80.42,2022-02-17,315608933.36
2727,ESCA,12.1,2018-02-27,175873.5,ESCA,12.35,2019-02-27,206319.1
2728,ESCA,12.79,2019-02-22,138758.71,ESCA,8.67,2020-02-24,152349.24
2729,ESCA,8.62,2020-02-21,97233.6,ESCA,21.39,2021-02-22,2105332.14
2730,ESCA,21.39,2021-02-22,2105332.14,ESCA,13.34,2022-02-22,445222.5
2731,ESE,65.1,2017-11-29,7814538.899999999,ESE,69.74,2018-11-29,4889680.619999999
2732,ESE,69.74,2018-11-29,4889680.619999999,ESE,87.55,2019-11-29,3536407.15
2733,ESE,87.55,2019-11-29,3536407.15,ESE,98.41,2020-11-30,12435186.01
2734,ESE,98.41,2020-11-30,12435186.01,ESE,83.93,2021-11-30,12096746.97
2735,ESI,10.79,2018-02-28,40974690.51,ESI,11.86,2019-02-28,35707388.26
2736,ESI,11.86,2019-02-28,35707388.26,ESI,10.0,2020-02-28,27954560.0
2737,ESI,10.0,2020-02-28,27954560.0,ESI,18.34,2021-03-01,35821394.56
2738,ESI,17.9,2021-02-25,47190951.4,ESI,23.8,2022-02-25,42782618.2
2739,ESL,74.7,2017-12-28,7593180.300000001,ESL,121.9,2018-12-28,43155403.7
2740,ESP,23.0,2017-09-14,297758.0,ESP,31.24,2018-09-14,802992.96
2741,ESP,26.7,2018-09-12,20478.9,ESP,24.9,2019-09-12,116507.1
2742,ESP,25.0,2019-09-16,17200.0,ESP,16.92,2020-09-15,117983.16000000002
2743,ESP,19.03,2020-09-21,324176.05000000005,ESP,14.18,2021-09-21,29069.0
2744,ESRT,16.84,2018-02-28,33541524.68,ESRT,15.16,2019-02-28,21471168.64
2745,ESRT,15.16,2019-02-28,21471168.64,ESRT,11.44,2020-02-28,59326547.28
2746,ESRT,11.44,2020-02-28,59326547.28,ESRT,11.32,2021-03-01,19790506.96
2747,ESRT,11.17,2021-02-26,17026900.14,ESRT,9.44,2022-02-28,16106499.68
2748,ESS,220.67,2018-02-22,103255023.72,ESS,280.79,2019-02-22,58840106.080000006
2749,ESS,275.78,2019-02-21,57219110.17999999,ESS,325.99,2020-02-21,150971510.83
2750,ESS,322.3,2020-02-20,121998607.5,ESS,265.48,2021-02-19,106239255.44
2751,ESS,265.48,2021-02-19,106239255.44,ESS,315.19,2022-02-22,79602495.26
2752,ESTA,27.51,2019-03-20,1502073.51,ESTA,8.1,2020-03-19,9539540.1
2753,ESTA,14.62,2020-03-16,2490955.6,ESTA,58.88,2021-03-16,10481464.32
2754,ESTA,53.55,2021-03-15,10893783.6,ESTA,52.95,2022-03-15,9116825.1
2755,ESTC,74.42,2019-06-28,226668138.32,ESTC,91.54,2020-06-29,86212372.0
2756,ESTC,93.4,2020-06-26,113896349.8,ESTC,150.0,2021-06-28,92075850.0
2757,ESTE,10.1,2018-04-02,969064.7,ESTE,7.17,2019-04-01,884598.75
2758,ESTE,6.42,2019-05-03,674299.02,ESTE,2.16,2020-05-04,272198.88
2759,ESTE,1.86,2020-03-31,465234.36,ESTE,7.22,2021-03-31,4179860.16
2760,ESTE,7.97,2021-05-05,2469903.0,ESTE,15.1,2022-05-05,29898996.6
2761,ETD,32.35,2017-08-02,9454093.4,ETD,22.2,2018-08-02,4148136.6
2762,ETD,22.2,2018-08-02,4148136.6,ETD,18.32,2019-08-02,11884495.44
2763,ETD,17.88,2019-08-09,5041569.96,ETD,13.03,2020-08-10,5420727.569999999
2764,ETD,14.76,2020-08-27,3444910.2,ETD,23.95,2021-08-27,7215057.25
2765,ETM,10.0,2018-03-16,19721420.0,ETM,6.07,2019-03-18,9887295.53
2766,ETM,6.65,2019-02-27,16598533.0,ETM,3.72,2020-02-27,7559423.16
2767,ETM,3.5,2020-03-02,6541671.5,ETM,4.8,2021-03-02,6125160.0
2768,ETM,4.58,2021-03-01,12073402.12,ETM,3.09,2022-03-01,2401498.56
2769,ETN,82.16,2018-02-28,183575757.04,ETN,80.66,2019-02-28,206497343.36
2770,ETN,80.38,2019-02-27,167408310.17999998,ETN,94.34,2020-02-27,523243413.72
2771,ETN,98.89,2020-02-26,406302124.03,ETN,132.8,2021-02-25,349181796.8
2772,ETN,131.31,2021-02-24,398575616.49,ETN,145.86,2022-02-24,316340876.28000003
2773,ETR,77.96,2018-02-26,83772541.67999999,ETR,92.84,2019-02-26,159734562.24
2774,ETR,92.84,2019-02-26,159734562.24,ETR,126.26,2020-02-26,193161386.2
2775,ETR,131.37,2020-02-21,373914752.64,ETR,93.39,2021-02-22,318272279.49
2776,ETR,88.28,2021-02-26,150961095.28,ETR,104.64,2022-02-28,169865041.92
2777,ETRN,20.67,2019-01-30,33935013.84,ETRN,9.76,2020-01-30,35996861.28
2778,ETRN,8.4,2020-02-27,112868977.2,ETRN,7.43,2021-02-26,42002518.14
2779,ETRN,7.35,2021-02-23,40853468.25,ETRN,6.39,2022-02-23,68907114.53999999
2780,ETSY,25.57,2018-03-01,122544634.12,ETSY,72.0,2019-03-01,243145224.0
2781,ETSY,71.65,2019-02-28,349585867.05,ETSY,56.85,2020-02-28,330690367.05
2782,ETSY,55.42,2020-02-27,729183218.84,ETSY,224.0,2021-02-26,2468539136.0
2783,ETSY,224.0,2021-02-26,2468539136.0,ETSY,148.71,2022-02-28,929046541.41
2784,EV,57.37,2017-12-20,24705816.8,EV,33.96,2018-12-20,47681368.2
2785,EV,33.69,2018-12-21,89609874.83999999,EV,47.14,2019-12-23,16852832.84
2786,EV,47.57,2019-12-20,70036312.03,EV,66.05,2020-12-21,95721641.5
2787,EVA,27.15,2018-02-22,1740858.0,EVA,29.05,2019-02-22,1130829.35
2788,EVA,30.27,2019-03-04,1178622.99,EVA,37.41,2020-03-03,4668580.949999999
2789,EVA,35.6,2020-02-27,13173246.0,EVA,52.56,2021-02-26,14422989.6
2790,EVA,52.17,2021-02-25,11465974.77,EVA,67.63,2022-02-25,34436587.33
2791,EVBG,38.65,2018-03-12,26804625.3,EVBG,73.6,2019-03-12,23874956.8
2792,EVBG,70.87,2019-03-01,28780944.83,EVBG,107.28,2020-03-02,97419358.8
2793,EVBG,102.33,2020-02-28,82638638.1,EVBG,156.49,2021-03-01,79605367.57000001
2794,EVBG,154.65,2021-02-26,67902330.15,EVBG,30.6,2022-02-28,174285849.6
2795,EVC,4.65,2018-04-02,3674364.9,EVC,3.29,2019-04-01,1781113.88
2796,EVC,2.99,2019-05-07,3600785.24,EVC,1.36,2020-05-06,177369.84000000003
2797,EVC,1.87,2020-03-16,818513.9600000001,EVC,4.16,2021-03-16,1998181.12
2798,EVC,3.88,2021-04-12,1179011.72,EVC,5.55,2022-04-12,1947600.45
2799,EVFM,111.75,2018-02-26,103927.5,EVFM,57.0,2019-02-26,168549.0
2800,EVFM,58.5,2019-03-01,223879.5,EVFM,88.8,2020-03-02,569918.4
2801,EVFM,76.5,2020-03-12,969943.5,EVFM,41.4,2021-03-12,7812428.399999999
2802,EVFM,54.75,2021-03-04,15180039.75,EVFM,6.83,2022-03-04,1740270.34
2803,EVGO,19.91,2021-02-12,32017947.94,EVGO,9.3,2022-02-14,26002660.500000004
2804,EVH,14.8,2018-03-01,27944886.4,EVH,13.19,2019-03-01,31598966.44
2805,EVH,14.0,2019-02-28,31122728.0,EVH,8.88,2020-02-28,9909218.64
2806,EVH,9.38,2020-03-02,12535929.14,EVH,19.75,2021-03-02,9190721.75
2807,EVH,21.53,2021-02-26,35512809.21,EVH,25.35,2022-02-28,26681407.35
2808,EVI,41.39,2018-10-29,513153.22,EVI,34.98,2019-10-29,380652.36
2809,EVI,34.3,2019-10-28,253717.1,EVI,29.52,2020-10-27,362564.64
2810,EVI,25.42,2020-10-28,142784.14,EVI,31.11,2021-10-28,552700.26
2811,EVLO,9.67,2019-02-15,382651.57,EVLO,4.92,2020-02-18,816783.96
2812,EVLO,4.27,2020-02-14,1303336.37,EVLO,17.59,2021-02-16,3583821.78
2813,EVLO,10.22,2021-03-09,4557721.42,EVLO,3.04,2022-03-09,504393.76
2814,EVOP,27.2,2019-03-25,12183043.2,EVOP,13.38,2020-03-24,5341576.98
2815,EVOP,24.24,2020-02-27,28101577.44,EVOP,27.0,2021-02-26,16602435.0
2816,EVOP,27.74,2021-02-25,23182151.56,EVOP,23.9,2022-02-25,4926841.6
2817,EVR,93.85,2018-02-23,30783832.35,EVR,92.05,2019-02-25,44736207.95
2818,EVR,91.36,2019-02-22,19337897.12,EVR,75.84,2020-02-24,65769358.080000006
2819,EVR,77.0,2020-02-25,63926709.0,EVR,122.37,2021-02-24,64613562.66
2820,EVR,123.95,2021-02-25,43094936.0,EVR,124.19,2022-02-25,67485342.76
2821,EVRG,57.01,2019-02-22,478873681.19,EVRG,72.85,2020-02-24,151588246.95
2822,EVRG,66.8,2020-03-02,318636000.0,EVRG,53.85,2021-03-02,85398937.95
2823,EVRG,54.83,2021-02-26,191326433.84,EVRG,62.12,2022-02-28,182382394.28
2824,EVRI,7.19,2018-03-16,8408949.46,EVRI,9.58,2019-03-18,13995910.58
2825,EVRI,7.92,2019-03-12,11697942.96,EVRI,7.16,2020-03-11,15567214.72
2826,EVRI,10.41,2020-03-02,20024436.57,EVRI,15.73,2021-03-02,15959280.48
2827,EVRI,15.04,2021-03-15,10833838.4,EVRI,20.62,2022-03-15,13737559.5
2828,EVTC,16.35,2018-02-28,9270482.7,EVTC,28.26,2019-02-28,13766124.24
2829,EVTC,28.69,2019-02-26,12680951.31,EVTC,31.0,2020-02-26,28541731.0
2830,EVTC,31.28,2020-02-27,29860544.880000003,EVTC,37.8,2021-02-26,25115416.2
2831,EVTC,39.05,2021-03-01,42905992.25,EVTC,40.07,2022-03-01,11519564.02
2832,EW,44.76,2018-02-16,120140316.0,EW,59.27,2019-02-19,128952435.06
2833,EW,59.3,2019-02-15,152527724.1,EW,76.19,2020-02-18,310181147.07
2834,EW,76.09,2020-02-14,155150325.33,EW,88.2,2021-02-16,200612928.6
2835,EW,87.27,2021-02-12,182747656.23,EW,108.34,2022-02-14,260571784.2
2836,EXAS,47.2,2018-02-22,140505101.6,EXAS,81.5,2019-02-22,287680656.0
2837,EXAS,84.0,2019-02-21,194372388.0,EXAS,102.05,2020-02-21,105664508.95
2838,EXAS,102.05,2020-02-21,105664508.95,EXAS,145.88,2021-02-22,210562170.84
2839,EXAS,156.36,2021-02-16,343981211.16,EXAS,80.41,2022-02-16,126247479.27
2840,EXC,25.78,2018-02-09,390816833.98,EXC,33.99,2019-02-11,269714422.89000005
2841,EXC,32.92,2019-02-08,406135093.44,EXC,34.44,2020-02-10,204124226.88
2842,EXC,34.46,2020-02-11,298933539.08,EXC,31.26,2021-02-10,186298721.52
2843,EXC,28.55,2021-02-24,311518557.15000004,EXC,40.84,2022-02-24,489987946.6400001
2844,EXEL,29.8,2018-02-26,77160842.0,EXEL,22.32,2019-02-26,60365288.16
2845,EXEL,21.22,2019-02-22,39192618.52,EXEL,20.34,2020-02-24,80848815.12
2846,EXEL,20.16,2020-02-25,87674005.44,EXEL,22.36,2021-02-24,32291261.08
2847,EXEL,22.78,2021-02-11,96997490.58,EXEL,18.99,2022-02-11,28633805.64
2848,EXLS,58.01,2018-02-27,15011653.77,EXLS,61.96,2019-02-27,16803552.0
2849,EXLS,60.27,2019-02-28,14955337.53,EXLS,75.21,2020-02-28,27777685.35
2850,EXP,108.25,2018-05-23,46062107.0,EXP,88.77,2019-05-23,45496222.86
2851,EXP,88.77,2019-05-23,45496222.86,EXP,66.99,2020-05-22,22869247.17
2852,EXP,66.99,2020-05-22,22869247.17,EXP,145.89,2021-05-24,76969813.32
2853,EXPD,64.48,2018-02-23,85806760.0,EXPD,76.0,2019-02-25,73756708.0
2854,EXPD,75.68,2019-02-22,70741501.60000001,EXPD,73.54,2020-02-24,134090997.5
2855,EXPD,74.88,2020-02-21,129322028.16,EXPD,93.0,2021-02-22,146313459.0
2856,EXPD,94.81,2021-02-19,118107092.44,EXPD,106.64,2022-02-22,259005099.2
2857,EXPE,100.69,2018-02-14,393430467.36,EXPE,126.08,2019-02-14,158024133.12
2858,EXPE,127.61,2019-04-29,228615867.2,EXPE,70.89,2020-04-28,272038815.42
2859,EXPE,75.7,2020-04-29,366863850.2,EXPE,179.03,2021-04-29,262373477.84
2860,EXPE,148.37,2021-02-12,798082675.11,EXPE,193.67,2022-02-14,1031628767.45
2861,EXPI,6.19,2018-02-14,483203.78,EXPI,5.43,2019-02-14,1061358.66
2862,EXPI,5.24,2019-03-18,1772209.9200000002,EXPI,4.44,2020-03-17,2920170.24
2863,EXPI,4.08,2020-03-12,3047939.52,EXPI,46.92,2021-03-12,137779923.12
2864,EXPI,48.14,2021-03-11,141979109.44,EXPI,24.53,2022-03-11,17209806.46
2865,EXPR,6.8,2018-04-04,10940900.8,EXPR,4.23,2019-04-04,4932399.960000001
2866,EXPR,4.31,2019-03-19,11004201.489999998,EXPR,1.56,2020-03-18,2232539.4
2867,EXPR,1.65,2020-03-17,3069668.25,EXPR,4.5,2021-03-17,34029333.0
2868,EXPR,3.95,2021-03-25,68942434.95,EXPR,3.61,2022-03-25,7704570.3
2869,EXR,85.12,2018-03-01,83055159.04,EXR,95.79,2019-03-01,108272299.11
2870,EXR,93.75,2019-02-26,87683812.5,EXR,106.67,2020-02-26,146803520.8
2871,EXR,109.07,2020-02-25,124155689.84,EXR,126.44,2021-02-24,109251746.4
2872,EXR,129.19,2021-02-26,147686003.10999998,EXR,192.22,2022-02-28,172666997.16
2873,EXTR,11.64,2017-09-13,18943599.48,EXTR,5.88,2018-09-13,5339916.12
2874,EXTR,6.32,2018-08-29,16832390.96,EXTR,6.76,2019-08-29,3152133.92
2875,EXTR,6.76,2019-08-29,3152133.92,EXTR,4.52,2020-08-28,5831767.279999999
2876,EXTR,4.47,2020-08-31,7583998.68,EXTR,11.0,2021-08-31,6363984.0
2877,EYPT,11.0,2018-01-02,347413.0,EYPT,17.8,2018-12-31,409471.2
2878,EYPT,17.8,2018-12-31,409471.2,EYPT,15.2,2019-12-31,510583.2
2879,EYPT,15.2,2019-12-31,510583.2,EYPT,5.51,2020-12-30,1721654.6
2880,EYPT,13.9,2021-02-05,6039188.600000001,EYPT,9.34,2022-02-07,1014613.54
2881,F,10.83,2018-03-28,457715459.46,F,8.65,2019-03-28,336612120.40000004
2882,F,8.94,2019-02-21,399889337.94,F,8.02,2020-02-21,467534810.22
2883,F,8.41,2020-02-05,1224573960.7,F,11.4,2021-02-04,1218033513.0
2884,F,11.8,2021-02-05,1338144803.6,F,17.73,2022-02-07,1500134821.29
2885,FANG,123.99,2018-02-15,299543845.29,FANG,105.0,2019-02-15,223901475.0
2886,FANG,103.39,2019-02-25,176548764.0,FANG,71.36,2020-02-25,242717410.24
2887,FANG,60.43,2020-02-27,260221550.95,FANG,68.74,2021-02-26,172735027.5
2888,FANG,74.6,2021-02-25,203054336.8,FANG,127.57,2022-02-25,404276346.35
2889,FARM,30.45,2017-09-28,1623380.85,FARM,26.05,2018-09-28,1175037.35
2890,FARM,27.9,2018-09-13,1947922.2,FARM,12.02,2019-09-13,3295859.96
2891,FARM,10.34,2019-09-11,7541778.86,FARM,5.99,2020-09-10,1310773.73
2892,FARM,5.65,2020-09-11,2166882.35,FARM,8.76,2021-09-13,1102498.56
2893,FARO,52.35,2018-02-21,5262064.95,FARO,44.61,2019-02-21,5150402.94
2894,FARO,44.61,2019-02-21,5150402.94,FARO,63.85,2020-02-21,18495046.4
2895,FARO,54.37,2020-02-19,4610358.52,FARO,84.17,2021-02-18,55707325.31
2896,FARO,78.87,2021-02-17,8069505.180000001,FARO,55.0,2022-02-17,10582825.0
2897,FAST,26.66,2018-02-05,203071832.68,FAST,30.02,2019-02-05,112504453.0
2898,FAST,30.68,2019-02-06,130452096.32,FAST,38.0,2020-02-06,118803314.0
2899,FAST,38.0,2020-02-06,118803314.0,FAST,47.39,2021-02-05,116765737.48
2900,FAST,47.51,2021-02-08,111655911.56,FAST,53.44,2022-02-08,107688867.84
2901,FATE,13.66,2018-03-05,18232575.72,FATE,16.2,2019-03-05,11001452.4
2902,FATE,16.2,2019-03-05,11001452.4,FATE,30.12,2020-03-04,59302545.120000005
2903,FATE,29.73,2020-03-02,50740072.08,FATE,95.54,2021-03-02,75141636.76
2904,FATE,96.82,2021-02-24,67756185.11999999,FATE,30.52,2022-02-24,58796963.12
2905,FBHS,62.88,2018-02-28,131771893.92,FBHS,48.0,2019-02-28,110381280.0
2906,FBHS,48.95,2019-02-25,121450726.1,FBHS,69.66,2020-02-25,119429910.54
2907,FBHS,67.52,2020-02-26,101275948.8,FBHS,86.66,2021-02-25,108241546.42
2908,FBHS,86.89,2021-02-24,84469331.49,FBHS,81.59,2022-02-24,159169933.09
2909,FBIO,3.46,2021-03-31,2232516.56,FBIO,1.4,2022-03-31,753657.7999999999
2910,FBRX,191.85,2018-03-09,1710342.75,FBRX,155.4,2019-03-11,2764099.8000000003
2911,FBRX,164.7,2019-02-27,2225261.7,FBRX,24.6,2020-02-27,2482607.4000000004
2912,FBRX,24.6,2020-02-27,2482607.4000000004,FBRX,28.29,2021-02-26,2286397.8
2913,FBRX,28.88,2021-03-16,3554665.92,FBRX,1.4,2022-03-16,182093.8
2914,FC,19.5,2017-11-14,450547.5,FC,23.0,2018-11-14,511635.0
2915,FC,23.0,2018-11-14,511635.0,FC,38.0,2019-11-14,1621156.0
2916,FC,36.78,2019-12-02,1471420.68,FC,22.36,2020-12-01,1215310.72
2917,FC,23.41,2020-11-16,1421291.33,FC,49.06,2021-11-16,2213979.68
2918,FCEL,25.2,2018-01-11,18336553.2,FCEL,6.6,2019-01-11,1151594.4
2919,FCEL,7.2,2019-01-10,1471744.8,FCEL,2.18,2020-01-10,41755284.0
2920,FCEL,2.16,2020-01-22,161252795.52,FCEL,15.83,2021-01-21,947348249.6
2921,FCEL,15.83,2021-01-21,947348249.6,FCEL,3.99,2022-01-21,176272151.16
2922,FCFS,71.75,2018-02-20,14957076.75,FCFS,86.97,2019-02-20,25059013.98
2923,FCFS,81.15,2019-02-05,14309909.85,FCFS,86.0,2020-02-05,20828254.0
2924,FCFS,86.86,2020-02-03,28834566.76,FCFS,58.13,2021-02-02,21135486.7
2925,FCFS,59.23,2021-02-01,20763313.42,FCFS,70.43,2022-02-01,21391703.9
2926,FCN,45.94,2018-02-22,41071508.5,FCN,69.18,2019-02-22,19543488.360000003
2927,FCN,74.31,2019-02-27,32884552.92,FCN,113.22,2020-02-27,52668472.14
2928,FCN,111.58,2020-02-25,112315312.2,FCN,110.8,2021-02-24,58229721.2
2929,FCN,110.12,2021-02-25,91562027.0,FCN,140.55,2022-02-25,39373677.0
2930,FCPT,21.7,2018-02-27,12004548.5,FCPT,27.35,2019-02-27,4970944.55
2931,FCPT,27.68,2019-02-20,11589311.52,FCPT,31.65,2020-02-20,16229423.7
2932,FCPT,30.42,2020-02-27,66231306.18000001,FCPT,27.75,2021-02-26,16703113.5
2933,FCPT,26.64,2021-02-19,18203991.12,FCPT,26.2,2022-02-22,14471124.6
2934,FCX,18.32,2018-02-20,233041666.8,FCX,13.64,2019-02-20,520889926.04
2935,FCX,12.38,2019-02-15,205178506.3,FCX,12.04,2020-02-18,197652553.0
2936,FCX,12.5,2020-02-14,380960037.5,FCX,32.51,2021-02-16,941648021.23
2937,FCX,32.51,2021-02-16,941648021.23,FCX,43.6,2022-02-16,511690864.4
2938,FDC,15.87,2018-02-21,98393746.08,FDC,25.2,2019-02-21,230223898.8
2939,FDP,45.0,2018-02-20,19282185.0,FDP,29.45,2019-02-20,23776663.65
2940,FDP,32.74,2019-02-19,36462210.6,FDP,30.74,2020-02-19,20921428.82
2941,FDP,29.09,2020-02-20,11895860.97,FDP,25.38,2021-02-19,5350586.22
2942,FDP,27.84,2021-02-24,8641730.88,FDP,25.54,2022-02-24,4651089.399999999
2943,FDS,188.35,2017-10-30,70747650.3,FDS,214.37,2018-10-30,47256151.54
2944,FDS,214.37,2018-10-30,47256151.54,FDS,256.22,2019-10-30,59828907.32000001
2945,FDS,256.22,2019-10-30,59828907.32000001,FDS,310.26,2020-10-29,68464143.42
2946,FDS,310.26,2020-10-29,68464143.42,FDS,438.86,2021-10-29,132196920.08
2947,FDX,215.25,2017-07-17,610373662.5,FDX,229.73,2018-07-17,413822297.66
2948,FDX,232.32,2018-07-16,449808923.52,FDX,168.82,2019-07-16,463294245.38
2949,FDX,155.41,2019-08-15,291244090.17,FDX,202.07,2020-08-14,936180610.64
2950,FDX,164.89,2020-07-20,262718082.77,FDX,295.41,2021-07-20,489331008.27
2951,FE,32.83,2018-02-20,184293897.06,FE,39.03,2019-02-20,241564944.36
2952,FE,39.59,2019-02-19,178924194.11,FE,52.26,2020-02-19,131271319.14
2953,FE,51.25,2020-02-10,224751801.25,FE,32.17,2021-02-09,117596212.54
2954,FE,31.59,2021-02-18,594874922.85,FE,41.1,2022-02-18,337538846.40000004
2955,FEIM,11.97,2019-07-26,104162.94,FEIM,10.1,2020-07-27,122492.8
2956,FEIM,10.2,2020-07-29,99490.8,FEIM,10.1,2021-07-29,67528.59999999999
2957,FELE,41.65,2018-02-27,3792107.55,FELE,54.11,2019-02-27,7547425.13
2958,FELE,53.86,2019-02-28,7694708.9,FELE,50.63,2020-02-28,17576457.650000002
2959,FELE,57.72,2020-02-25,8580712.92,FELE,74.56,2021-02-24,13563358.72
2960,FELE,74.56,2021-02-24,13563358.72,FELE,80.12,2022-02-24,20906913.4
2961,FET,244.0,2018-02-27,12768276.0,FET,119.4,2019-02-27,4404785.4
2962,FET,120.6,2019-02-28,4289018.399999999,FET,16.8,2020-02-28,614107.2000000001
2963,FET,18.2,2020-02-25,456692.6,FET,18.06,2021-02-24,1249372.74
2964,FET,23.54,2021-03-02,3585047.84,FET,19.89,2022-03-02,572652.99
2965,FF,13.31,2018-03-16,2524028.54,FF,17.36,2019-03-18,12203177.28
2966,FF,17.96,2019-03-15,5203999.8,FF,9.34,2020-03-16,1821225.28
2967,FF,9.54,2020-03-13,2836776.24,FF,16.25,2021-03-15,3574415.0
2968,FF,15.85,2021-03-16,2302275.9,FF,9.09,2022-03-16,5923916.64
2969,FFIV,120.51,2017-11-03,94578176.16,FFIV,180.2,2018-11-05,96956249.6
2970,FFIV,168.33,2018-11-21,90243396.3,FFIV,143.44,2019-11-21,86035885.76
2971,FFIV,144.57,2019-11-15,46982792.31,FFIV,163.0,2020-11-16,131881018.0
2972,FFIV,156.83,2020-11-19,195149685.37,FFIV,238.28,2021-11-19,125513751.72
